Longitude,Latitude,Average Cost for two,Has Table booking,Has Online delivery,Is delivering now,Price range,Aggregate rating,Rating text,Votes,Online delivery
77.1195942,28.647233,150,No,Yes,No,1,4.7,Excellent,474,1
77.1177015,28.6471325,1500,Yes,No,No,3,4.5,Excellent,778,0
77.1200352,28.647716,2000,Yes,No,No,4,4.6,Excellent,1691,0
77.1227629,28.6417517,400,No,No,No,1,3.9,Good,170,0
77.1209176,28.6456088,100,No,No,No,1,3.8,Good,413,0
77.1189181,28.6401722,400,No,Yes,No,1,3.7,Good,43,1
77.1163756,28.6421069,1100,No,Yes,No,3,3.6,Good,364,1
77.1227398,28.6485357,550,No,No,No,2,3.8,Good,334,0
77.11487744,28.6393819,200,No,No,No,1,3.5,Good,21,0
77.1181073,28.647193,1100,Yes,No,No,3,3.9,Good,605,0
77.1198714,28.6476301,1400,No,Yes,No,3,3.8,Good,280,1
77.1190895,28.64799,1650,Yes,Yes,No,3,3.8,Good,316,1
77.1193141,28.6476107,1700,Yes,No,No,3,3.9,Good,88,0
77.1192322,28.6474348,1100,No,No,No,3,3.7,Good,662,0
77.1186491,28.6471108,700,No,No,No,2,3.5,Good,194,0
77.1192922,28.6474008,1300,Yes,Yes,No,3,3.7,Good,282,1
77.1210744,28.646717,300,No,No,No,1,3.6,Good,120,0
77.120075,28.6480502,400,No,Yes,No,1,3.9,Good,122,1
77.1192573,28.6472138,1700,Yes,No,No,3,3.5,Good,313,0
77.1183445,28.647538,1250,Yes,Yes,No,3,3.7,Good,196,1
77.1199541,28.6474559,1250,Yes,Yes,No,3,3.8,Good,374,1
77.1225668,28.6431463,800,Yes,Yes,No,2,3.8,Good,96,1
77.1207867,28.6484888,1200,Yes,No,No,3,3.6,Good,751,0
77.12107,28.6485937,1500,Yes,No,No,3,3.9,Good,168,0
77.1202741,28.648007,2200,Yes,No,No,4,3.9,Good,404,0
0.0,0.0,2000,Yes,No,No,4,3.8,Good,52,0
77.1207565,28.6499809,500,No,Yes,No,2,3.7,Good,161,1
77.1173905,28.6421133,500,No,Yes,No,2,3.8,Good,160,1
77.1225291,28.6468913,550,No,Yes,No,2,3.7,Good,81,1
77.12031,28.6404889,250,No,Yes,No,1,3.8,Good,166,1
77.1203644,28.6476603,800,Yes,No,No,2,3.6,Good,622,0
77.12046923,28.63859667,250,No,No,No,1,3.6,Good,23,0
77.1200955,28.6393673,700,No,Yes,No,2,3.7,Good,422,1
77.1205059,28.6500509,2000,Yes,Yes,No,4,3.8,Good,300,1
77.1173251,28.6462404,500,No,Yes,No,2,3.9,Good,606,1
77.1195347,28.6473261,1400,Yes,No,No,3,3.8,Good,305,0
77.1199627,28.6473907,1200,Yes,No,No,3,3.5,Good,35,0
77.1209645,28.6454191,500,No,Yes,No,2,3.6,Good,74,1
77.1199713,28.6476117,1600,Yes,Yes,No,3,3.6,Good,742,1
77.1200673,28.6474564,1300,Yes,Yes,No,3,3.8,Good,608,1
77.1172443,28.6463616,600,No,Yes,No,2,3.7,Good,46,1
77.1193284,28.6472442,1500,No,Yes,No,3,3.7,Good,699,1
77.1214101,28.6449319,600,No,Yes,No,2,2.2,Poor,126,1
77.1201223,28.6477737,1400,No,No,No,3,4.1,Very Good,1980,0
77.1193188,28.6470325,1500,Yes,Yes,No,3,4.2,Very Good,91,1
77.1181539,28.6472676,1000,Yes,No,No,3,4.0,Very Good,115,0
77.1194794,28.6473667,1350,Yes,Yes,No,3,4.0,Very Good,345,1
77.11999476,28.65081196,700,No,Yes,No,2,4.4,Very Good,229,1
77.1176775,28.6464612,800,Yes,No,No,2,4.4,Very Good,153,0
77.1172042,28.6461641,300,No,Yes,No,1,4.2,Very Good,89,1
77.1201029,28.6478609,1200,Yes,No,No,3,4.0,Very Good,60,0
77.1198335,28.6477927,1300,No,No,No,3,4.4,Very Good,1636,0
77.12252375,28.63957434,800,No,Yes,No,2,4.3,Very Good,58,1
77.1183726,28.6475147,1100,Yes,No,No,3,4.4,Very Good,676,0
77.1182068,28.6474974,1500,No,No,No,3,4.1,Very Good,2514,0
77.1218081,28.6482991,200,No,No,No,1,4.0,Very Good,220,0
77.1199715,28.6475953,1000,Yes,No,No,3,4.1,Very Good,163,0
77.118653,28.647141,1300,Yes,Yes,No,3,4.0,Very Good,129,1
77.1165235,28.6473433,700,No,No,No,2,4.1,Very Good,31,0
77.1204429,28.6480613,1300,No,No,No,3,4.2,Very Good,289,0
77.117922,28.647321,1200,Yes,Yes,No,3,4.1,Very Good,153,1
77.11992847,28.64820949,1000,No,No,No,3,4.0,Very Good,91,0
77.1292361,28.7049801,300,No,No,No,1,3.3,Average,85,0
77.1261797,28.7183841,300,No,No,No,1,3.0,Average,76,0
77.1184642,28.7401249,450,No,Yes,No,1,2.7,Average,114,1
77.1252807,28.7039726,200,No,No,No,1,3.3,Average,79,0
77.1250975,28.703903,350,No,Yes,No,1,3.4,Average,59,1
77.1159313,28.697879,550,No,Yes,No,2,3.4,Average,110,1
77.1258201,28.7181704,350,No,Yes,No,1,3.2,Average,212,1
77.1320227,28.7341659,550,No,Yes,No,2,2.7,Average,128,1
77.1274382,28.7236979,700,No,Yes,No,2,3.1,Average,68,1
77.1167854,28.7014084,700,No,No,No,2,3.3,Average,82,0
77.1322924,28.7344604,250,No,No,No,1,3.3,Average,64,0
77.1171,28.7007672,500,No,Yes,No,2,3.1,Average,60,1
77.1263595,28.7181329,150,No,No,No,1,3.4,Average,95,0
77.1167902,28.7010021,500,No,Yes,No,2,3.4,Average,108,1
77.1261797,28.7183841,450,No,Yes,No,1,3.3,Average,116,1
77.1264494,28.7128593,1000,No,Yes,No,3,3.0,Average,126,1
77.1257302,28.7178037,400,No,No,No,1,3.3,Average,34,0
77.10445471,28.69976033,650,No,Yes,No,2,3.4,Average,78,1
77.137416,28.736207,450,No,Yes,No,1,3.2,Average,73,1
77.1244717,28.7086399,800,No,Yes,No,2,2.8,Average,164,1
77.1142681,28.7344691,1000,Yes,Yes,No,3,3.3,Average,156,1
77.1246515,28.7116118,150,No,Yes,No,1,3.4,Average,59,1
77.1168303,28.7007412,1000,Yes,Yes,No,3,2.6,Average,59,1
77.1170101,28.7009376,500,No,Yes,No,2,3.3,Average,132,1
77.1148525,28.6981332,400,No,No,No,1,3.1,Average,20,0
77.1211455,28.7170039,600,No,Yes,No,2,3.6,Good,45,1
77.1141532,28.7345078,400,No,No,No,1,3.5,Good,75,0
77.1191677,28.7022199,350,No,Yes,No,1,3.5,Good,55,1
77.1140883,28.7348098,700,No,No,No,2,3.5,Good,123,0
77.1139361,28.711312,250,No,No,No,1,3.6,Good,95,0
77.1220495,28.7054593,250,No,No,No,1,3.5,Good,175,0
77.1162909,28.7148351,600,No,Yes,No,2,3.5,Good,62,1
77.1162909,28.7151037,400,No,No,No,1,3.8,Good,43,0
77.1137736,28.7167411,500,No,Yes,No,2,3.5,Good,67,1
77.1182275,28.7126947,800,Yes,Yes,No,2,3.5,Good,159,1
77.1162909,28.7148351,400,No,Yes,No,1,3.5,Good,42,1
77.1243368,28.7114472,500,No,Yes,No,2,3.8,Good,56,1
77.1097279,28.7313904,200,No,No,No,1,3.6,Good,98,0
77.1197071,28.7116727,700,No,Yes,No,2,3.8,Good,31,1
77.1020856,28.7003942,200,No,No,No,1,3.9,Good,129,0
77.1272135,28.7239,250,No,No,No,1,3.5,Good,62,0
77.125955,28.717512,350,No,Yes,No,1,3.9,Good,257,1
77.1215051,28.7048624,400,No,Yes,No,1,3.5,Good,70,1
77.06521701,28.71961666,450,No,Yes,No,1,3.5,Good,83,1
77.1243818,28.7086313,550,No,Yes,No,2,2.3,Poor,128,1
77.1165388,28.7023434,600,No,No,No,2,2.4,Poor,62,0
77.11235,28.71679,1400,Yes,Yes,No,3,4.2,Very Good,69,1
77.1325217,28.7117653,250,No,Yes,No,1,4.2,Very Good,171,1
77.120533,28.550802,3700,No,No,No,4,2.9,Average,4,0
77.120533,28.550802,3000,Yes,No,No,4,3.6,Good,30,0
77.198856,28.565381,700,No,No,No,2,3.1,Average,45,0
77.199024,28.565358,500,No,No,No,2,3.2,Average,18,0
77.199449,28.566074,300,No,No,No,1,3.0,Average,6,0
77.19249722,28.56198611,250,No,No,No,1,2.6,Average,12,0
77.19174787,28.5624946,400,No,No,No,1,3.0,Average,7,0
77.19453,28.567931,300,No,No,No,1,3.3,Average,27,0
77.19496111,28.56383056,200,No,No,No,1,3.3,Average,34,0
77.195856,28.559151,500,No,Yes,No,2,3.4,Average,15,1
77.1991066,28.5654336,550,No,Yes,No,2,2.8,Average,90,1
77.19591,28.559014,750,No,No,No,2,2.5,Average,32,0
77.199075,28.56540556,450,No,No,No,1,2.8,Average,16,0
77.19691481,28.55951921,700,No,No,No,2,3.0,Average,5,0
77.19549257,28.56269484,500,No,No,No,2,3.0,Average,12,0
77.19439722,28.56723889,300,No,No,No,1,2.9,Average,4,0
77.198889,28.559828,700,No,Yes,No,2,3.4,Average,13,1
77.19658758,28.55887489,500,No,No,No,2,3.1,Average,8,0
0.0,0.0,300,No,No,No,1,3.3,Average,15,0
77.19236042,28.56199193,800,No,Yes,No,2,2.6,Average,83,1
77.19417427,28.5618126,400,No,No,No,1,2.8,Average,53,0
77.19393991,28.56177343,500,No,Yes,No,2,3.3,Average,141,1
77.19224811,28.56174605,650,No,Yes,No,2,2.6,Average,70,1
77.1990636,28.56542249,300,No,No,No,1,2.9,Average,9,0
77.20069136,28.56207497,350,No,No,No,1,3.3,Average,30,0
77.19693661,28.55903832,300,No,No,No,1,3.1,Average,16,0
77.19629455,28.558874,350,No,Yes,No,1,2.8,Average,60,1
77.1989952,28.56062056,600,No,Yes,No,2,3.1,Average,35,1
77.19918799,28.56057904,300,No,Yes,No,1,3.2,Average,37,1
77.20056731,28.56034081,500,No,Yes,No,2,2.7,Average,26,1
77.19475061,28.56265773,450,No,Yes,No,1,2.7,Average,6,1
77.19366599,28.56201667,500,No,No,No,2,3.3,Average,33,0
77.19325863,28.56087734,700,No,Yes,No,2,3.1,Average,34,1
77.19738889,28.56108333,350,No,No,No,1,3.4,Average,25,0
77.191948,28.572764,200,No,No,No,1,2.8,Average,8,0
0.0,0.0,400,No,No,No,1,3.0,Average,7,0
77.19733089,28.56198369,800,No,Yes,No,2,2.7,Average,90,1
77.19544631,28.56262917,400,No,No,No,1,2.7,Average,11,0
77.19480157,28.56721546,900,No,Yes,No,2,3.0,Average,64,1
77.1941,28.561778,600,No,Yes,No,2,2.8,Average,9,1
77.19396817,28.56178754,500,No,No,No,2,3.3,Average,13,0
77.20070411,28.56164445,500,No,Yes,No,2,2.9,Average,188,1
77.19585299,28.56573815,500,No,No,No,2,3.4,Average,26,0
77.19438482,28.56444427,600,No,No,No,2,3.0,Average,6,0
77.19857084,28.56069268,400,No,No,No,1,3.1,Average,8,0
0.0,0.0,600,No,No,No,2,3.0,Average,4,0
77.19402138,28.56172425,400,No,No,No,1,3.4,Average,63,0
77.19378803,28.56092299,500,No,No,No,2,3.3,Average,150,0
77.19603203,28.56171306,600,No,Yes,No,2,3.6,Good,103,1
77.19611,28.559765,1300,Yes,Yes,No,3,3.7,Good,210,1
77.19439723,28.56729585,500,No,Yes,No,2,3.5,Good,40,1
77.19365057,28.56078547,600,No,Yes,No,2,3.5,Good,123,1
77.19367238,28.5626823,600,No,Yes,No,2,3.6,Good,110,1
77.19262462,28.56199134,600,No,No,No,2,3.7,Good,154,0
77.1993312,28.5658584,400,No,Yes,No,1,3.5,Good,51,1
77.19932243,28.5655974,800,No,No,No,2,3.8,Good,310,0
77.1989719,28.5657345,1000,Yes,No,No,3,3.9,Good,223,0
77.192026,28.5598,1000,No,Yes,No,3,3.9,Good,21,1
77.1938467,28.56102723,600,No,No,No,2,3.7,Good,94,0
77.196097,28.5590068,2300,Yes,No,No,4,3.7,Good,622,0
77.19541814,28.56274136,500,No,No,No,2,3.6,Good,31,0
77.19384637,28.56078871,600,No,Yes,No,2,3.6,Good,49,1
77.1960071,28.5589086,450,No,No,No,1,2.4,Poor,28,0
0.0,0.0,500,No,No,No,2,2.3,Poor,54,0
77.19869513,28.56608797,1200,Yes,No,No,3,4.2,Very Good,49,0
77.19692755,28.55968176,2000,Yes,Yes,No,4,4.3,Very Good,96,1
77.19302326,28.56098659,400,No,No,No,1,4.0,Very Good,149,0
77.198835,28.560712,800,No,Yes,No,2,4.0,Very Good,41,1
77.1992414,28.5654017,800,No,No,No,2,4.3,Very Good,3530,0
77.19702881,28.55952304,1800,Yes,Yes,No,3,4.2,Very Good,420,1
77.19572827,28.55933546,900,Yes,Yes,No,2,4.1,Very Good,647,1
77.201128,28.509106,200,No,Yes,No,1,2.7,Average,6,1
77.2051326,28.5144262,100,No,No,No,1,2.8,Average,14,0
77.2030121,28.5203762,350,No,No,No,1,2.7,Average,16,0
77.20037151,28.50820299,500,No,Yes,No,2,2.7,Average,4,1
77.19863344,28.50401631,350,No,Yes,No,1,2.8,Average,5,1
77.20018056,28.50790278,300,No,No,No,1,2.7,Average,16,0
77.2000801,28.507634,100,No,No,No,1,2.7,Average,17,0
77.2017569,28.5098832,450,No,No,No,1,3.1,Average,12,0
77.2142696,28.5180547,1000,No,No,No,3,2.9,Average,13,0
77.205485,28.5152144,300,No,Yes,No,1,2.4,Poor,4,1
77.2011051,28.5089203,250,No,No,No,1,3.0,Average,5,0
77.2192738,28.5276895,1300,Yes,Yes,No,3,3.3,Average,118,1
77.19878934,28.5130132,1500,Yes,No,No,3,3.0,Average,4,0
77.1989393,28.5182007,400,No,Yes,No,1,2.8,Average,24,1
77.20559042,28.51536946,700,No,Yes,No,2,3.4,Average,42,1
77.1982405,28.51755481,200,No,No,No,1,3.3,Average,20,0
77.2004093,28.5194377,600,No,No,No,2,2.8,Average,16,0
77.20637999,28.51901777,100,No,No,No,1,3.0,Average,8,0
77.202174,28.510419,600,No,Yes,No,2,2.7,Average,11,1
77.1982187,28.51748381,300,No,No,No,1,3.0,Average,4,0
77.20556729,28.51544458,150,No,No,No,1,3.2,Average,15,0
77.20329646,28.5201761,800,Yes,No,No,2,2.5,Average,20,0
77.2076072,28.5233603,1000,No,Yes,No,3,3.1,Average,237,1
77.19903778,28.51688047,300,No,No,No,1,3.2,Average,10,0
77.21234288,28.51914091,550,No,No,No,2,3.0,Average,15,0
77.2046959,28.51435543,700,No,No,No,2,2.9,Average,33,0
77.20787968,28.52252897,300,No,No,No,1,3.4,Average,31,0
77.21950404,28.52875186,700,No,No,No,2,3.2,Average,121,0
77.2031077,28.51467478,300,No,Yes,No,1,2.7,Average,4,1
77.213402,28.524625,750,No,Yes,No,2,3.9,Good,305,1
77.2168935,28.5280456,600,No,No,No,2,3.7,Good,118,0
77.20448703,28.52228093,500,No,No,No,2,3.7,Good,60,0
77.2172977,28.5280393,3000,Yes,No,No,4,3.6,Good,184,0
77.199805,28.517316,200,No,No,No,1,3.8,Good,25,0
77.2028171,28.5203778,200,No,No,No,1,3.7,Good,36,0
77.2196556,28.5291378,500,No,No,No,2,3.6,Good,66,0
77.21971795,28.52823136,1500,Yes,No,No,3,3.8,Good,220,0
77.20538288,28.51470631,600,No,Yes,No,2,2.1,Poor,39,1
77.2064665,28.52493186,450,No,Yes,No,1,2.1,Poor,112,1
77.200089,28.5173033,350,No,Yes,No,1,4.4,Very Good,269,1
77.21681479,28.52780217,250,No,No,No,1,4.2,Very Good,92,0
77.1982094,28.5178209,1000,No,No,No,3,4.1,Very Good,1653,0
77.1720619,28.571902,2500,Yes,No,No,4,3.3,Average,14,0
77.1720619,28.5722604,2000,Yes,No,No,4,3.8,Good,109,0
77.1738591,28.5724323,700,No,No,No,2,3.7,Good,74,0
77.1734996,28.571681,2000,Yes,No,No,4,4.0,Very Good,304,0
77.1738591,28.5724323,1700,No,No,No,3,4.1,Very Good,416,0
77.1734996,28.571681,1800,Yes,No,No,3,4.1,Very Good,695,0
77.1738591,28.5724323,1500,No,No,No,3,4.1,Very Good,259,0
77.300312,28.53354,600,No,No,No,2,2.9,Average,7,0
77.2919183,28.5353106,100,No,No,No,1,3.0,Average,9,0
77.2868798,28.5336131,500,No,No,No,2,3.0,Average,19,0
77.2970357,28.5325576,700,No,Yes,No,2,2.6,Average,15,1
77.2918036,28.5351351,350,No,No,No,1,3.3,Average,14,0
77.2909739,28.5352265,350,No,No,No,1,2.8,Average,7,0
77.2917987,28.5351255,300,No,No,No,1,3.1,Average,8,0
77.2910441,28.5349496,200,No,No,No,1,3.2,Average,7,0
77.2983439,28.5381337,150,No,No,No,1,3.0,Average,14,0
77.2821107,28.5400233,600,No,No,No,2,3.0,Average,9,0
77.297525,28.5318684,500,No,No,No,2,3.2,Average,16,0
77.2868353,28.5336327,400,No,No,No,1,3.5,Good,40,0
77.2884321,28.5293671,400,No,Yes,No,1,2.4,Poor,8,1
77.1936317,28.5694278,650,No,Yes,No,2,3.2,Average,11,1
77.1940306,28.5697442,100,No,No,No,1,3.2,Average,16,0
77.1954232,28.5762852,150,No,No,No,1,2.7,Average,16,0
77.1957611,28.5761246,300,No,No,No,1,3.3,Average,38,0
77.1937667,28.5697323,100,No,No,No,1,3.7,Good,223,0
77.1940263,28.5697787,200,No,Yes,No,1,3.8,Good,168,1
77.1687579,28.5875672,250,No,No,No,1,2.6,Average,23,0
77.1700401,28.5879735,400,No,No,No,1,3.2,Average,11,0
77.1692313,28.5887026,700,No,No,No,2,3.4,Average,178,0
77.1690516,28.5876997,400,No,Yes,No,1,3.2,Average,82,1
77.1689617,28.5876911,300,No,No,No,1,2.7,Average,11,0
77.169099,28.588787,500,No,Yes,No,2,3.2,Average,8,1
77.1688269,28.5884398,450,No,No,No,1,3.3,Average,78,0
77.1672543,28.5877965,400,No,No,No,1,3.1,Average,6,0
77.1688109,28.5884242,500,No,No,No,2,2.6,Average,21,0
77.1693212,28.587367,500,No,Yes,No,2,3.2,Average,33,1
77.1688269,28.5880814,300,No,No,No,1,3.4,Average,76,0
77.1684226,28.5878187,500,No,Yes,No,2,3.3,Average,62,1
77.1683952,28.5883364,350,No,No,No,1,3.0,Average,8,0
0.0,0.0,300,No,No,No,1,3.2,Average,11,0
77.1691415,28.5888732,300,No,No,No,1,3.3,Average,31,0
0.0,0.0,500,No,No,No,2,3.1,Average,6,0
77.1683813,28.5880382,600,No,No,No,2,3.3,Average,22,0
77.16901079,28.58770395,100,No,No,No,1,3.3,Average,8,0
77.1690325,28.5875051,450,No,No,No,1,2.9,Average,20,0
77.1670746,28.5876001,800,No,No,No,2,3.0,Average,4,0
77.16854351,28.58765741,300,No,No,No,1,3.2,Average,9,0
77.1652844,28.5738064,200,No,No,No,1,3.4,Average,15,0
77.1691415,28.587529,300,No,No,No,1,2.5,Average,23,0
77.1687371,28.5885208,450,No,No,No,1,3.0,Average,18,0
77.1689617,28.5875118,250,No,No,No,1,3.0,Average,26,0
77.1683776,28.5879488,450,No,No,No,1,2.6,Average,31,0
0.0,0.0,800,No,No,No,2,3.1,Average,27,0
77.1692496,28.5887711,1200,No,No,No,3,3.0,Average,6,0
77.1691141,28.5887241,350,No,No,No,1,3.4,Average,154,0
77.1671645,28.5876087,600,No,No,No,2,4.7,Excellent,1563,0
77.1687371,28.5885208,800,Yes,Yes,No,2,3.7,Good,216,1
77.1670164,28.5876339,1500,Yes,No,No,3,3.9,Good,1316,0
77.1684675,28.5884054,350,No,No,No,1,3.5,Good,345,0
77.1683327,28.5879893,500,No,Yes,No,2,3.7,Good,193,1
77.1690522,28.5875169,600,No,Yes,No,2,3.5,Good,60,1
77.1686921,28.5882925,600,No,Yes,No,2,3.6,Good,23,1
77.1676138,28.5879205,500,No,No,No,2,3.8,Good,401,0
77.1670746,28.5876897,950,Yes,No,No,2,3.5,Good,20,0
77.17,28.59,600,No,Yes,No,2,3.8,Good,80,1
77.1683776,28.5879488,600,No,Yes,No,2,3.6,Good,365,1
77.1684226,28.5879083,300,No,No,No,1,3.9,Good,91,0
77.1674341,28.5879033,800,No,Yes,No,2,3.9,Good,363,1
77.1682428,28.5880703,600,No,Yes,No,2,3.6,Good,364,1
77.1678462,28.5881358,700,No,Yes,No,2,3.9,Good,176,1
77.1670746,28.5876001,800,Yes,Yes,No,2,3.9,Good,288,1
77.1683478,28.5882542,400,No,Yes,No,1,3.5,Good,27,1
77.16855716,28.58764742,300,No,Yes,No,1,3.7,Good,26,1
77.1691415,28.587529,300,No,Yes,No,1,3.5,Good,115,1
77.1688007,28.5885707,100,No,No,No,1,3.9,Good,184,0
77.1689183,28.588887,800,No,No,No,2,3.6,Good,67,0
77.1691864,28.5888327,750,Yes,Yes,No,2,3.9,Good,117,1
0.0,0.0,250,No,No,No,1,3.6,Good,25,0
77.1672543,28.5877069,700,No,Yes,No,2,3.7,Good,43,1
77.1687371,28.5885208,500,No,Yes,No,2,3.6,Good,144,1
77.1685561,28.5883121,800,No,Yes,No,2,3.7,Good,74,1
77.1690516,28.5885957,300,No,No,No,1,3.9,Good,142,0
77.1679732,28.5881341,800,No,No,No,2,3.9,Good,35,0
77.1672543,28.5877069,800,Yes,No,No,2,3.7,Good,177,0
77.1677396,28.5880523,550,No,No,No,2,3.6,Good,83,0
77.1676587,28.5880592,600,No,Yes,No,2,3.9,Good,142,1
77.1676138,28.5880101,1000,Yes,Yes,No,3,3.6,Good,244,1
77.1689617,28.5876911,150,No,Yes,No,1,3.7,Good,48,1
77.1679982,28.5881378,800,No,Yes,No,2,2.3,Poor,114,1
77.1684675,28.5884054,350,No,Yes,No,1,2.2,Poor,41,1
77.1675239,28.5879119,600,No,No,No,2,4.2,Very Good,3311,0
77.1691864,28.5888327,400,No,Yes,No,1,4.1,Very Good,295,1
77.1684226,28.5884459,450,No,Yes,No,1,4.4,Very Good,178,1
77.1683221,28.5879999,600,No,No,No,2,4.0,Very Good,49,0
77.1671645,28.5877879,800,No,No,No,2,4.1,Very Good,37,0
77.1672993,28.5876664,600,No,No,No,2,4.0,Very Good,48,0
77.17,28.59,250,No,No,No,1,4.0,Very Good,44,0
77.1677935,28.5881169,650,No,Yes,No,2,4.0,Very Good,355,1
77.1674341,28.5879033,600,No,Yes,No,2,4.2,Very Good,349,1
77.16886461,28.58839226,600,No,Yes,No,2,4.2,Very Good,530,1
77.1679732,28.5882237,700,No,Yes,No,2,4.0,Very Good,107,1
77.1706691,28.5871376,650,No,Yes,No,2,4.2,Very Good,295,1
77.1688719,28.5886682,850,Yes,Yes,No,2,4.1,Very Good,1479,1
77.1671645,28.5877879,500,No,No,No,2,4.1,Very Good,658,0
77.1996828,28.5512397,200,No,No,No,1,2.9,Average,4,0
77.1968157,28.5465265,600,No,No,No,2,3.1,Average,15,0
77.1964548,28.5462204,300,No,No,No,1,3.1,Average,7,0
77.1968785,28.5466246,600,No,No,No,2,3.4,Average,53,0
77.1967259,28.5464283,500,No,No,No,2,3.2,Average,49,0
77.1967259,28.5463387,700,No,Yes,No,2,2.6,Average,100,1
77.1969954,28.546723,850,No,Yes,No,2,3.4,Average,69,1
77.1972261,28.5467864,1000,No,No,No,3,2.9,Average,15,0
77.1969505,28.5467635,550,No,Yes,No,2,2.5,Average,40,1
77.1966218,28.5465078,650,No,Yes,No,2,3.6,Good,104,1
77.1968157,28.5465265,400,No,No,No,1,3.6,Good,18,0
77.1969056,28.5468937,200,No,No,No,1,3.7,Good,85,0
77.1968157,28.5465265,800,No,No,No,2,3.9,Good,47,0
77.20319497,28.6707758,300,No,No,No,1,3.1,Average,9,0
77.21908394,28.52912861,600,No,Yes,No,2,3.4,Average,202,1
77.21942861,28.52857541,600,No,Yes,No,2,3.4,Average,271,1
77.21819479,28.528614,250,No,No,No,1,3.4,Average,203,0
77.2193637,28.5281463,650,No,Yes,No,2,3.4,Average,504,1
77.21869837,28.52845641,2000,No,No,No,4,4.7,Excellent,268,0
77.21923247,28.52843667,650,No,No,No,2,3.6,Good,99,0
77.21932769,28.52869471,650,Yes,Yes,No,2,3.9,Good,179,1
77.21956339,28.52923878,1250,No,Yes,No,3,3.8,Good,298,1
77.21951075,28.52911683,1600,Yes,No,No,3,3.6,Good,392,0
77.21960329,28.52849352,1800,Yes,Yes,No,3,3.5,Good,385,1
77.21866552,28.52845965,400,No,No,No,1,3.9,Good,383,0
77.21894782,28.52872505,400,No,Yes,No,1,3.8,Good,157,1
77.21956339,28.52923878,600,No,Yes,No,2,3.7,Good,217,1
77.21873961,28.52853329,500,No,No,No,2,3.9,Good,197,0
77.21905142,28.52862637,700,No,No,No,2,3.9,Good,725,0
77.2193637,28.5285945,700,No,No,No,2,3.7,Good,417,0
77.21935116,28.52866378,700,No,No,No,2,3.6,Good,127,0
77.21961837,28.52876718,900,No,Yes,No,2,2.2,Poor,122,1
77.21872788,28.52832061,2000,Yes,No,No,4,4.3,Very Good,130,0
77.2194535,28.52941,500,No,No,No,2,4.2,Very Good,228,0
77.21925493,28.52860163,1500,Yes,No,No,3,4.0,Very Good,61,0
77.219309,28.529136,700,No,No,No,2,4.0,Very Good,649,0
77.21951913,28.5292155,350,No,Yes,No,1,4.0,Very Good,734,1
77.21938971,28.52869412,650,No,Yes,No,2,4.0,Very Good,135,1
77.21932769,28.52869471,1950,Yes,Yes,No,3,4.2,Very Good,1971,1
77.2730427,28.6894334,200,No,No,No,1,2.8,Average,5,0
77.27560167,28.684835,450,No,No,No,1,3.1,Average,14,0
77.291919,28.689547,100,No,No,No,1,2.9,Average,4,0
77.2858644,28.6816566,450,No,No,No,1,2.9,Average,6,0
77.2833919,28.6778187,150,No,No,No,1,2.7,Average,5,0
77.2919252,28.6890869,100,No,No,No,1,3.1,Average,19,0
77.2849008,28.6771305,300,No,No,No,1,3.0,Average,22,0
77.2858595,28.6765638,500,No,No,No,2,2.8,Average,9,0
77.2882128,28.6786503,100,No,No,No,1,2.9,Average,4,0
77.28182551,28.6780127,250,No,No,No,1,3.0,Average,10,0
77.2857063,28.6764855,300,No,No,No,1,2.9,Average,4,0
77.2764747,28.686874,550,No,No,No,2,3.0,Average,14,0
77.2866681,28.6895052,400,No,No,No,1,3.3,Average,34,0
77.2917395,28.6917695,700,No,No,No,2,2.8,Average,31,0
77.2886473,28.6776481,100,No,No,No,1,2.9,Average,5,0
77.2768369,28.7004755,400,No,No,No,1,3.1,Average,8,0
77.288283,28.677394,300,No,No,No,1,3.0,Average,6,0
77.2784798,28.6890835,300,No,No,No,1,3.2,Average,14,0
77.2904437,28.67574,600,No,No,No,2,3.3,Average,25,0
77.2889304,28.6775448,200,No,No,No,1,3.3,Average,19,0
77.286891,28.6760803,300,No,No,No,1,3.3,Average,27,0
77.292231,28.6822218,150,No,No,No,1,3.3,Average,40,0
77.2853657,28.67692,250,No,No,No,1,3.4,Average,28,0
77.2887963,28.6777524,200,No,No,No,1,3.0,Average,14,0
77.2845496,28.6773618,350,No,No,No,1,2.7,Average,18,0
77.27249913,28.70246031,350,No,No,No,1,2.8,Average,5,0
77.2864389,28.6823632,300,No,No,No,1,2.8,Average,11,0
77.2924322,28.6762995,550,No,No,No,2,3.1,Average,15,0
77.2768961,28.7004582,450,No,No,No,1,2.8,Average,6,0
77.2877298,28.6894564,450,No,No,No,1,2.7,Average,29,0
77.29647975,28.66963974,400,No,No,No,1,3.0,Average,9,0
77.2882328,28.6785579,300,No,No,No,1,2.8,Average,11,0
77.2770165,28.6982532,550,No,No,No,2,2.9,Average,10,0
77.2918926,28.6903077,100,No,No,No,1,3.1,Average,13,0
77.29218956,28.66951648,150,No,No,No,1,3.2,Average,11,0
77.2903872,28.6762795,150,No,No,No,1,3.0,Average,9,0
77.2917395,28.6899779,200,No,No,No,1,2.9,Average,6,0
77.2919871,28.6922659,450,No,No,No,1,2.7,Average,24,0
77.29011454,28.67656666,600,No,No,No,2,2.9,Average,6,0
77.286578,28.6805966,550,No,No,No,2,3.1,Average,22,0
